Company name,Date/time,Price,Volume,Value,Bid/Ask
BHP.AX,2003-11-06,11.68,100,1168.0,B
BHP.AX,2003-11-11,11.28,100,1128.0,S
BHP.AX,2003-11-13,11.48,100,1148.0,B
BHP.AX,2003-11-18,11.13,100,1113.0,S
BHP.AX,2003-11-21,10.76,100,1076.0,S
BHP.AX,2003-11-25,11.15,100,1115.0,B
BHP.AX,2003-11-26,11.1,100,1110.0,B
BHP.AX,2003-11-28,11.27,100,1127.0,S
BHP.AX,2003-12-02,11.44,100,1144.0,B
BHP.AX,2003-12-04,11.63,100,1163.0,B
BHP.AX,2003-12-05,11.5,100,1150.0,S
BHP.AX,2003-12-10,11.75,100,1175.0,B
BHP.AX,2003-12-11,11.54,100,1154.0,S
BHP.AX,2003-12-15,11.99,100,1199.0,B
BHP.AX,2003-12-16,11.58,100,1158.0,S
BHP.AX,2003-12-18,11.74,100,1174.0,S
BHP.AX,2003-12-19,11.9,100,1190.0,B
BHP.AX,2004-01-07,12.18,100,1218.0,S
BHP.AX,2004-01-08,11.91,100,1191.0,S
BHP.AX,2004-01-09,11.79,100,1179.0,S
BHP.AX,2004-01-13,11.58,100,1158.0,B
BHP.AX,2004-01-14,11.96,100,1196.0,B
BHP.AX,2004-01-16,11.39,100,1139.0,S
BHP.AX,2004-01-20,11.84,100,1184.0,B
BHP.AX,2004-01-22,11.74,100,1174.0,S
BHP.AX,2004-01-28,11.44,100,1144.0,S
BHP.AX,2004-01-29,11.27,100,1127.0,S
BHP.AX,2004-02-02,11.34,100,1134.0,B
BHP.AX,2004-02-05,11.5,100,1150.0,B
BHP.AX,2004-02-19,12.2,100,1220.0,B
BHP.AX,2004-02-23,12.26,100,1226.0,S
BHP.AX,2004-02-24,12.14,100,1214.0,S
BHP.AX,2004-02-25,12.01,100,1201.0,S
BHP.AX,2004-02-26,12.25,100,1225.0,B
BHP.AX,2004-03-01,12.43,100,1243.0,B
BHP.AX,2004-03-04,12.4,100,1240.0,S
BHP.AX,2004-03-09,12.5,100,1250.0,B
BHP.AX,2004-03-10,12.25,100,1225.0,S
BHP.AX,2004-03-11,12.02,100,1202.0,S
BHP.AX,2004-03-15,12.33,100,1233.0,B
BHP.AX,2004-03-18,12.39,100,1239.0,S
BHP.AX,2004-03-19,12.5,100,1250.0,B
BHP.AX,2004-03-22,12.21,100,1221.0,S
BHP.AX,2004-03-24,11.95,100,1195.0,S
BHP.AX,2004-03-25,11.95,100,1195.0,B
BHP.AX,2004-03-26,12.1,100,1210.0,B
BHP.AX,2004-03-29,12.16,100,1216.0,B
BHP.AX,2004-03-31,12.26,100,1226.0,S
BHP.AX,2004-04-05,12.67,100,1267.0,B
BHP.AX,2004-04-06,12.53,100,1253.0,S
BHP.AX,2004-04-08,12.35,100,1235.0,S
BHP.AX,2004-04-19,12.21,100,1221.0,B
BHP.AX,2004-04-23,12.19,100,1219.0,B
BHP.AX,2004-04-28,11.92,100,1192.0,S
BHP.AX,2004-04-29,11.5,100,1150.0,S
BHP.AX,2004-05-04,11.5,100,1150.0,B
BHP.AX,2004-05-05,11.79,100,1179.0,B
BHP.AX,2004-05-10,11.47,100,1147.0,S
BHP.AX,2004-05-11,11.52,100,1152.0,B
BHP.AX,2004-05-17,11.41,100,1141.0,S
BHP.AX,2004-05-18,11.66,100,1166.0,B
BHP.AX,2004-05-20,11.83,100,1183.0,B
BHP.AX,2004-05-21,11.77,100,1177.0,S
BHP.AX,2004-05-26,12.01,100,1201.0,B
BHP.AX,2004-05-27,11.96,100,1196.0,S
BHP.AX,2004-05-28,12.05,100,1205.0,B
BHP.AX,2004-06-03,11.92,100,1192.0,S
BHP.AX,2004-06-08,12.25,100,1225.0,B
BHP.AX,2004-06-09,12.09,100,1209.0,S
BHP.AX,2004-06-21,12.48,100,1248.0,B
BHP.AX,2004-06-22,12.33,100,1233.0,S
BHP.AX,2004-06-24,12.3,100,1230.0,S
BHP.AX,2004-06-25,12.37,100,1237.0,B
BHP.AX,2004-07-19,12.96,100,1296.0,B
BHP.AX,2004-07-20,12.7,100,1270.0,S
BHP.AX,2004-07-22,12.75,100,1275.0,S
BHP.AX,2004-07-26,12.53,100,1253.0,S
BHP.AX,2004-07-28,12.71,100,1271.0,B
BHP.AX,2004-07-29,12.83,100,1283.0,B
BHP.AX,2004-07-30,13.18,100,1318.0,B
BHP.AX,2004-08-04,13.25,100,1325.0,S
BHP.AX,2004-08-09,13.04,100,1304.0,S
BHP.AX,2004-08-17,13.33,100,1333.0,B
BHP.AX,2004-08-23,13.41,100,1341.0,B
BHP.AX,2004-09-02,13.34,100,1334.0,B
BHP.AX,2004-09-17,13.58,100,1358.0,B
BHP.AX,2004-09-20,13.92,100,1392.0,B
BHP.AX,2004-09-23,13.94,100,1394.0,S
BHP.AX,2004-09-29,14.5,100,1450.0,B
BHP.AX,2004-10-01,14.28,100,1428.0,S
BHP.AX,2004-10-07,14.94,100,1494.0,S
BHP.AX,2004-10-11,14.96,100,1496.0,B
BHP.AX,2004-10-12,14.93,100,1493.0,S
BHP.AX,2004-10-14,13.97,100,1397.0,S
BHP.AX,2004-10-18,14.08,100,1408.0,B
BHP.AX,2004-10-19,13.91,100,1391.0,B
BHP.AX,2004-10-20,13.63,100,1363.0,S
BHP.AX,2004-10-21,13.8,100,1380.0,B
BHP.AX,2004-10-22,13.97,100,1397.0,B
BHP.AX,2004-10-28,14.34,100,1434.0,B
BHP.AX,2004-10-29,13.85,100,1385.0,S
BHP.AX,2004-11-03,14.14,100,1414.0,B
BHP.AX,2004-11-08,13.87,100,1387.0,S
BHP.AX,2004-11-11,14.29,100,1429.0,B
BHP.AX,2004-11-16,14.19,100,1419.0,S
BHP.AX,2004-11-19,14.45,100,1445.0,B
BHP.AX,2004-11-23,14.82,100,1482.0,B
BHP.AX,2004-11-25,15.17,100,1517.0,B
BHP.AX,2004-11-26,15.4,100,1540.0,S
BHP.AX,2004-11-29,15.28,100,1528.0,S
BHP.AX,2004-12-01,15.27,100,1527.0,S
BHP.AX,2004-12-02,15.51,100,1551.0,B
BHP.AX,2004-12-03,15.28,100,1528.0,S
BHP.AX,2004-12-07,14.9,100,1490.0,S
BHP.AX,2004-12-10,14.68,100,1468.0,B
BHP.AX,2004-12-13,14.86,100,1486.0,B
BHP.AX,2004-12-14,15.13,100,1513.0,B
BHP.AX,2004-12-15,14.9,100,1490.0,S
BHP.AX,2004-12-17,15.13,100,1513.0,S
BHP.AX,2004-12-20,15.29,100,1529.0,B
BHP.AX,2005-01-05,14.99,100,1499.0,S
BHP.AX,2005-01-07,15.2,100,1520.0,B
BHP.AX,2005-01-10,15.23,100,1523.0,B
BHP.AX,2005-01-20,15.6,100,1560.0,S
BHP.AX,2005-01-25,16.02,100,1602.0,B
BHP.AX,2005-01-31,16.27,100,1627.0,S
BHP.AX,2005-02-04,16.95,100,1695.0001,S
BHP.AX,2005-02-08,16.96,100,1695.9999,S
BHP.AX,2005-02-14,16.9,100,1690.0,B
BHP.AX,2005-02-15,17.15,100,1715.0,B
BHP.AX,2005-02-21,17.88,100,1787.9999,S
BHP.AX,2005-02-22,17.74,100,1774.0,S
BHP.AX,2005-02-23,18.44,100,1844.0,B
BHP.AX,2005-02-25,18.6,100,1860.0,B
BHP.AX,2005-03-02,18.95,100,1895.0001,S
BHP.AX,2005-03-03,19.04,100,1904.0001,S
BHP.AX,2005-03-07,19.29,100,1929.0001,B
BHP.AX,2005-03-08,18.85,100,1885.0,S
BHP.AX,2005-03-09,19.22,100,1921.9999,B
BHP.AX,2005-03-10,19.14,100,1914.0,S
BHP.AX,2005-03-16,18.56,100,1856.0,B
BHP.AX,2005-03-18,18.92,100,1892.0,B
BHP.AX,2005-03-21,19.13,100,1912.9999,B
BHP.AX,2005-03-23,18.59,100,1859.0,S
BHP.AX,2005-03-24,18.25,100,1825.0,S
BHP.AX,2005-03-30,17.68,100,1768.0,S
BHP.AX,2005-03-31,17.87,100,1787.0001,B
BHP.AX,2005-04-01,18.29,100,1829.0001,B
BHP.AX,2005-04-04,18.31,100,1831.0,B
BHP.AX,2005-04-06,17.84,100,1784.0,S
BHP.AX,2005-04-08,18.45,100,1845.0001,B
BHP.AX,2005-04-13,18.09,100,1809.0,S
BHP.AX,2005-04-14,17.33,100,1733.0,S
BHP.AX,2005-04-15,16.66,100,1666.0,S
BHP.AX,2005-04-19,16.81,100,1681.0,B
BHP.AX,2005-04-20,17.02,100,1702.0,B
BHP.AX,2005-04-22,17.05,100,1704.9999,S
BHP.AX,2005-04-27,16.65,100,1665.0,S
BHP.AX,2005-04-28,16.14,100,1614.0,S
BHP.AX,2005-05-02,16.45,100,1645.0001,B
BHP.AX,2005-05-06,16.52,100,1652.0,B
BHP.AX,2005-05-10,16.7,100,1670.0001,S
BHP.AX,2005-05-11,16.43,100,1643.0,S
BHP.AX,2005-05-12,16.29,100,1629.0001,S
BHP.AX,2005-05-17,15.71,100,1571.0,B
BHP.AX,2005-05-18,15.93,100,1593.0,B
BHP.AX,2005-05-19,16.2,100,1620.0001,B
BHP.AX,2005-05-20,15.88,100,1588.0,S
BHP.AX,2005-05-25,16.2,100,1620.0001,B
BHP.AX,2005-05-30,16.85,100,1685.0,B
BHP.AX,2005-06-03,17.42,100,1742.0,B
BHP.AX,2005-06-07,17.37,100,1737.0001,S
BHP.AX,2005-06-08,17.15,100,1715.0,S
BHP.AX,2005-06-14,17.34,100,1734.0,B
BHP.AX,2005-06-17,18.25,100,1825.0,B
BHP.AX,2005-06-22,18.11,100,1811.0,S
BHP.AX,2005-06-23,17.79,100,1779.0001,S
BHP.AX,2005-06-28,18.08,100,1808.0,B
BHP.AX,2005-07-01,18.09,100,1809.0,S
BHP.AX,2005-07-08,18.38,100,1837.9999,S
BHP.AX,2005-07-11,18.8,100,1879.9999,B
BHP.AX,2005-07-12,18.6,100,1860.0,S
BHP.AX,2005-07-13,18.73,100,1873.0,B
BHP.AX,2005-07-14,18.7,100,1870.0001,S
BHP.AX,2005-07-19,18.2,100,1820.0001,S
BHP.AX,2005-07-20,18.65,100,1865.0,B
BHP.AX,2005-07-21,19.0,100,1900.0,B
BHP.AX,2005-07-22,19.09,100,1909.0,B
BHP.AX,2005-07-25,19.22,100,1921.9999,S
BHP.AX,2005-07-26,19.19,100,1919.0,S
BHP.AX,2005-08-16,20.9,100,2090.0,S
BHP.AX,2005-08-17,20.55,100,2055.0,S
BHP.AX,2005-08-18,20.28,100,2028.0001,S
BHP.AX,2005-08-19,20.68,100,2068.0,B
BHP.AX,2005-08-22,21.22,100,2122.0,B
BHP.AX,2005-08-24,20.56,100,2056.0,S
BHP.AX,2005-08-25,19.9,100,1990.0,S
BHP.AX,2005-08-26,20.6,100,2060.0,B
BHP.AX,2005-08-30,20.47,100,2046.9999,B
BHP.AX,2005-08-31,20.46,100,2045.9999,S
BHP.AX,2005-09-01,20.93,100,2093.0,B
BHP.AX,2005-09-02,20.83,100,2083.0,S
BHP.AX,2005-09-05,20.46,100,2045.9999,S
BHP.AX,2005-09-06,20.25,100,2025.0,S
BHP.AX,2005-09-07,20.55,100,2055.0,B
BHP.AX,2005-09-09,20.19,100,2019.0,B
BHP.AX,2005-09-13,20.47,100,2046.9999,B
BHP.AX,2005-09-21,20.89,100,2089.0,S
BHP.AX,2005-09-26,21.86,100,2186.0,B
BHP.AX,2005-09-27,22.01,100,2201.0,S
BHP.AX,2005-09-30,22.25,100,2225.0,S
BHP.AX,2005-10-04,22.2,100,2220.0,S
BHP.AX,2005-10-05,21.45,100,2145.0,S
BHP.AX,2005-10-06,20.76,100,2076.0,S
BHP.AX,2005-10-10,20.72,100,2072.0,B
BHP.AX,2005-10-12,20.83,100,2083.0,B
BHP.AX,2005-10-13,20.47,100,2046.9999,S
BHP.AX,2005-10-17,20.05,100,2004.9999,S
BHP.AX,2005-10-18,20.75,100,2075.0,B
BHP.AX,2005-10-21,20.03,100,2003.0001,S
BHP.AX,2005-10-24,19.77,100,1977.0,B
BHP.AX,2005-10-25,20.09,100,2009.0,B
BHP.AX,2005-10-27,20.49,100,2049.0,B
BHP.AX,2005-10-28,20.1,100,2010.0,S
BHP.AX,2005-10-31,20.75,100,2075.0,B
BHP.AX,2005-11-07,21.09,100,2109.0,S
BHP.AX,2005-11-08,21.35,100,2135.0,B
BHP.AX,2005-11-09,21.03,100,2103.0,S
BHP.AX,2005-11-10,21.11,100,2111.0,B
BHP.AX,2005-11-14,21.6,100,2160.0,B
BHP.AX,2005-11-17,21.4,100,2140.0,S
BHP.AX,2005-11-18,21.85,100,2185.0,B
BHP.AX,2005-11-23,21.55,100,2155.0,S
BHP.AX,2005-11-24,21.86,100,2186.0,B
BHP.AX,2005-11-29,21.83,100,2183.0,S
BHP.AX,2005-12-01,21.5,100,2150.0,S
BHP.AX,2005-12-02,21.95,100,2195.0,B
BHP.AX,2005-12-07,21.85,100,2185.0,S
BHP.AX,2005-12-08,21.56,100,2156.0,S
BHP.AX,2005-12-09,21.8,100,2180.0,B
BHP.AX,2005-12-21,22.5,100,2250.0,B
BHP.AX,2005-12-28,22.59,100,2259.0,S
BHP.AX,2006-01-03,23.18,100,2318.0,B
BHP.AX,2006-01-06,23.35,100,2335.0,S
BHP.AX,2006-01-12,23.8,100,2380.0,S
BHP.AX,2006-01-19,24.45,100,2445.0,B
BHP.AX,2006-01-27,26.05,100,2605.0,B
BHP.AX,2006-01-31,25.8,100,2580.0,S
BHP.AX,2006-02-01,25.99,100,2599.0,S
BHP.AX,2006-02-02,25.5,100,2550.0,S
BHP.AX,2006-02-03,25.53,100,2553.0,B
BHP.AX,2006-02-08,24.37,100,2437.0,S
BHP.AX,2006-02-13,23.88,100,2388.0,B
BHP.AX,2006-02-16,24.29,100,2429.0,B
BHP.AX,2006-02-17,23.88,100,2388.0,S
BHP.AX,2006-02-20,24.54,100,2454.0,B
BHP.AX,2006-02-21,24.98,100,2498.0,B
BHP.AX,2006-02-24,24.55,100,2455.0,S
BHP.AX,2006-02-28,24.25,100,2425.0,S
BHP.AX,2006-03-01,24.03,100,2403.0,B
BHP.AX,2006-03-06,24.51,100,2451.0,B
BHP.AX,2006-03-07,24.0,100,2400.0,S
BHP.AX,2006-03-13,23.93,100,2393.0,B
BHP.AX,2006-03-14,23.64,100,2364.0,S
BHP.AX,2006-03-15,23.9,100,2390.0,B
BHP.AX,2006-03-17,24.7,100,2470.0,B
BHP.AX,2006-03-21,25.32,100,2532.0,S
BHP.AX,2006-03-27,26.78,100,2678.0,B
BHP.AX,2006-04-03,28.9,100,2890.0,B
BHP.AX,2006-04-06,29.82,100,2982.0,S
BHP.AX,2006-04-07,29.5,100,2950.0,S
BHP.AX,2006-04-11,30.24,100,3024.0,B
BHP.AX,2006-04-19,31.25,100,3125.0,B
BHP.AX,2006-04-20,31.0,100,3100.0,S
BHP.AX,2006-04-21,30.1,100,3010.0,S
BHP.AX,2006-04-28,29.3,100,2930.0,S
BHP.AX,2006-05-01,30.47,100,3047.0,B
BHP.AX,2006-05-02,30.38,100,3038.0,B
BHP.AX,2006-05-03,30.75,100,3075.0,B
BHP.AX,2006-05-04,29.65,100,2965.0,S
BHP.AX,2006-05-05,30.3,100,3030.0,B
BHP.AX,2006-05-08,31.39,100,3139.0,B
BHP.AX,2006-05-09,31.0,100,3100.0,B
BHP.AX,2006-05-15,30.65,100,3065.0,S
BHP.AX,2006-05-16,29.93,100,2993.0,S
BHP.AX,2006-05-22,27.89,100,2789.0,S
BHP.AX,2006-05-23,27.49,100,2749.0,B
BHP.AX,2006-05-24,28.29,100,2829.0,B
BHP.AX,2006-05-26,28.55,100,2855.0,B
BHP.AX,2006-05-30,29.33,100,2933.0,B
BHP.AX,2006-05-31,28.23,100,2823.0,S
BHP.AX,2006-06-01,28.65,100,2865.0,S
BHP.AX,2006-06-05,28.85,100,2885.0,B
BHP.AX,2006-06-06,28.02,100,2802.0,S
BHP.AX,2006-06-08,26.55,100,2655.0,S
BHP.AX,2006-06-09,26.73,100,2673.0,B
BHP.AX,2006-06-13,25.25,100,2525.0,S
BHP.AX,2006-06-14,25.62,100,2562.0,B
BHP.AX,2006-06-16,27.43,100,2743.0,B
BHP.AX,2006-06-19,26.8,100,2680.0,S
BHP.AX,2006-06-20,26.16,100,2616.0,S
BHP.AX,2006-06-21,26.98,100,2698.0,S
BHP.AX,2006-06-22,28.0,100,2800.0,B
BHP.AX,2006-06-26,27.74,100,2774.0,S
BHP.AX,2006-06-27,28.1,100,2810.0,S
BHP.AX,2006-06-30,29.0,100,2900.0,B
BHP.AX,2006-07-03,29.27,100,2927.0,B
BHP.AX,2006-07-04,29.19,100,2919.0,S
BHP.AX,2006-07-05,28.8,100,2880.0,S
BHP.AX,2006-07-14,28.07,100,2807.0,S
BHP.AX,2006-07-17,27.98,100,2798.0,S
BHP.AX,2006-07-19,27.23,100,2723.0,B
BHP.AX,2006-07-20,28.8,100,2880.0,B
BHP.AX,2006-07-24,27.32,100,2732.0,S
BHP.AX,2006-07-25,27.83,100,2783.0,S
BHP.AX,2006-07-26,27.7,100,2770.0,B
BHP.AX,2006-07-27,28.11,100,2811.0,B
BHP.AX,2006-07-28,27.7,100,2770.0,S
BHP.AX,2006-08-01,27.6,100,2760.0,S
BHP.AX,2006-08-03,27.96,100,2796.0,B
BHP.AX,2006-08-08,27.8,100,2780.0,S
BHP.AX,2006-08-14,27.19,100,2719.0,B
BHP.AX,2006-08-17,27.9,100,2790.0,B
BHP.AX,2006-08-18,28.1,100,2810.0,B
BHP.AX,2006-08-23,28.39,100,2839.0,S
BHP.AX,2006-08-24,27.51,100,2751.0,S
BHP.AX,2006-08-25,27.4,100,2740.0,S
BHP.AX,2006-08-29,27.74,100,2774.0,B
BHP.AX,2006-09-08,27.07,100,2707.0,S
BHP.AX,2006-09-11,26.13,100,2613.0,S
BHP.AX,2006-09-12,24.65,100,2465.0,S
BHP.AX,2006-09-13,25.05,100,2505.0,B
BHP.AX,2006-09-14,25.6,100,2560.0,B
BHP.AX,2006-09-15,25.02,100,2502.0,B
BHP.AX,2006-09-19,25.16,100,2516.0,S
BHP.AX,2006-09-27,25.15,100,2515.0,B
BHP.AX,2006-09-28,25.38,100,2538.0,B
BHP.AX,2006-09-29,25.63,100,2563.0,B
BHP.AX,2006-10-02,25.85,100,2585.0,S
BHP.AX,2006-10-04,24.76,100,2476.0,S
BHP.AX,2006-10-09,25.1,100,2510.0,B
BHP.AX,2006-10-16,27.35,100,2735.0,B
BHP.AX,2006-10-19,27.18,100,2718.0,S
BHP.AX,2006-10-20,27.75,100,2775.0,B
BHP.AX,2006-10-31,27.28,100,2728.0,S
BHP.AX,2006-11-01,27.52,100,2752.0,B
BHP.AX,2006-11-03,27.45,100,2745.0,B
BHP.AX,2006-11-07,28.23,100,2823.0,B
BHP.AX,2006-11-13,26.84,100,2684.0,S
BHP.AX,2006-11-15,26.5,100,2650.0,S
BHP.AX,2006-11-16,26.52,100,2652.0,B
BHP.AX,2006-11-22,26.43,100,2643.0,B
BHP.AX,2006-11-27,26.22,100,2622.0,S
BHP.AX,2006-12-06,26.71,100,2671.0,B
BHP.AX,2006-12-08,25.96,100,2596.0,S
BHP.AX,2006-12-14,25.9,100,2590.0,B
BHP.AX,2006-12-15,26.02,100,2602.0,B
BHP.AX,2006-12-19,25.32,100,2532.0,S
BHP.AX,2006-12-27,25.04,100,2504.0,S
BHP.AX,2006-12-28,25.28,100,2528.0,B
BHP.AX,2007-01-04,24.37,100,2437.0,S
BHP.AX,2007-01-05,24.14,100,2414.0,S
BHP.AX,2007-01-09,24.7,100,2470.0,B
BHP.AX,2007-01-10,24.01,100,2401.0,S
BHP.AX,2007-01-11,24.62,100,2462.0,B
BHP.AX,2007-01-15,25.25,100,2525.0,B
BHP.AX,2007-01-16,24.88,100,2488.0,S
BHP.AX,2007-01-17,24.52,100,2452.0,S
BHP.AX,2007-01-19,24.8,100,2480.0,B
BHP.AX,2007-01-22,25.33,100,2533.0,B
BHP.AX,2007-01-24,25.9,100,2590.0,B
BHP.AX,2007-01-30,25.99,100,2599.0,S
BHP.AX,2007-02-02,26.59,100,2659.0,B
BHP.AX,2007-02-07,28.24,100,2824.0,B
BHP.AX,2007-02-12,28.59,100,2859.0,S
BHP.AX,2007-02-13,28.56,100,2856.0,B
BHP.AX,2007-02-26,29.32,100,2932.0,B
BHP.AX,2007-02-28,27.13,100,2713.0,S
BHP.AX,2007-03-05,26.34,100,2634.0,B
BHP.AX,2007-03-06,27.06,100,2706.0,B
BHP.AX,2007-03-07,27.43,100,2743.0,B
BHP.AX,2007-03-08,27.42,100,2742.0,B
BHP.AX,2007-03-09,27.47,100,2747.0,S
BHP.AX,2007-03-14,26.88,100,2688.0,S
BHP.AX,2007-03-19,28.35,100,2835.0,B
BHP.AX,2007-03-26,30.04,100,3004.0,B
BHP.AX,2007-03-27,29.8,100,2980.0,S
BHP.AX,2007-03-29,29.82,100,2982.0,S
BHP.AX,2007-04-04,30.64,100,3064.0,B
BHP.AX,2007-04-10,30.48,100,3048.0,S
BHP.AX,2007-04-13,29.85,100,2985.0,S
BHP.AX,2007-04-18,30.4,100,3040.0,B
BHP.AX,2007-04-19,29.62,100,2962.0,S
BHP.AX,2007-04-20,29.85,100,2985.0,B
BHP.AX,2007-04-24,30.01,100,3001.0,B
BHP.AX,2007-04-27,29.39,100,2939.0,S
BHP.AX,2007-05-01,29.15,100,2915.0,S
BHP.AX,2007-05-02,29.76,100,2976.0,B
BHP.AX,2007-05-04,30.6,100,3060.0,B
BHP.AX,2007-05-08,31.18,100,3118.0,S
BHP.AX,2007-05-10,31.8,100,3180.0,S
BHP.AX,2007-05-15,30.65,100,3065.0,S
BHP.AX,2007-05-16,30.94,100,3094.0,B
BHP.AX,2007-05-23,31.37,100,3137.0,B
BHP.AX,2007-05-24,31.0,100,3100.0,S
BHP.AX,2007-05-25,30.66,100,3066.0,S
BHP.AX,2007-05-29,31.7,100,3170.0,B
BHP.AX,2007-06-04,32.85,100,3284.9998,B
BHP.AX,2007-06-06,33.06,100,3306.0002,S
BHP.AX,2007-06-07,32.93,100,3293.0,S
BHP.AX,2007-06-14,33.9,100,3390.0002,B
BHP.AX,2007-06-18,34.68,100,3468.0,B
BHP.AX,2007-06-19,34.92,100,3491.9998,S
BHP.AX,2007-06-26,34.81,100,3481.0002,S
BHP.AX,2007-06-27,34.2,100,3420.0,S
BHP.AX,2007-06-28,34.89,100,3489.0,B
BHP.AX,2007-07-02,35.05,100,3505.0,B
BHP.AX,2007-07-05,37.1,100,3709.9998,B
BHP.AX,2007-07-09,38.83,100,3883.0002,B
BHP.AX,2007-07-10,38.46,100,3846.0,S
BHP.AX,2007-07-11,37.8,100,3780.0,S
BHP.AX,2007-07-13,39.16,100,3916.0,B
BHP.AX,2007-07-17,38.19,100,3818.9998,S
BHP.AX,2007-07-18,37.43,100,3743.0,S
BHP.AX,2007-07-19,37.68,100,3768.0,B
BHP.AX,2007-07-20,38.4,100,3840.0002,B
BHP.AX,2007-07-23,38.28,100,3828.0,B
BHP.AX,2007-07-25,38.05,100,3805.0,S
BHP.AX,2007-07-26,37.3,100,3730.0,S
BHP.AX,2007-07-27,35.97,100,3597.0,S
BHP.AX,2007-07-30,36.79,100,3679.0,B
BHP.AX,2007-07-31,37.0,100,3700.0,B
BHP.AX,2007-08-09,36.66,100,3666.0,B
BHP.AX,2007-08-10,34.66,100,3466.0,S
BHP.AX,2007-08-16,33.0,100,3300.0,S
BHP.AX,2007-08-20,34.9,100,3490.0002,B
BHP.AX,2007-08-21,35.5,100,3550.0,B
BHP.AX,2007-08-24,36.6,100,3659.9998,S
BHP.AX,2007-08-27,37.57,100,3757.0,B
BHP.AX,2007-08-28,37.51,100,3750.9998,S
BHP.AX,2007-08-29,37.06,100,3706.0002,B
BHP.AX,2007-08-31,38.42,100,3841.9998,B
BHP.AX,2007-09-03,38.57,100,3857.0,B
BHP.AX,2007-09-04,38.58,100,3858.0002,S
BHP.AX,2007-09-05,38.44,100,3843.9998,S
BHP.AX,2007-09-07,39.75,100,3975.0,B
BHP.AX,2007-09-10,38.3,100,3830.0,S
BHP.AX,2007-09-12,38.5,100,3850.0,S
BHP.AX,2007-09-13,38.65,100,3865.0002,B
BHP.AX,2007-09-14,39.4,100,3940.0002,B
BHP.AX,2007-09-17,38.82,100,3882.0,S
BHP.AX,2007-09-19,40.44,100,4043.9998,B
BHP.AX,2007-09-20,41.01,100,4101.0,B
BHP.AX,2007-09-25,44.6,100,4460.0,B
BHP.AX,2007-09-26,43.16,100,4316.0,S
BHP.AX,2007-09-27,43.52,100,4352.0,S
BHP.AX,2007-10-01,44.5,100,4450.0,B
BHP.AX,2007-10-02,46.05,100,4605.0,B
BHP.AX,2007-10-03,45.2,100,4520.0,S
BHP.AX,2007-10-04,43.75,100,4375.0,S
BHP.AX,2007-10-05,44.1,100,4410.0,S
BHP.AX,2007-10-08,44.69,100,4469.0,B
BHP.AX,2007-10-09,44.48,100,4448.0,B
BHP.AX,2007-10-15,46.5,100,4650.0,S
BHP.AX,2007-10-18,47.7,100,4770.0,B
BHP.AX,2007-10-22,45.92,100,4592.0,S
BHP.AX,2007-10-23,46.0,100,4600.0,S
BHP.AX,2007-10-26,45.76,100,4576.0,B
BHP.AX,2007-10-29,47.3,100,4730.0,B
BHP.AX,2007-10-31,46.1,100,4610.0,S
BHP.AX,2007-11-01,46.9,100,4690.0,S
BHP.AX,2007-11-02,45.0,100,4500.0,S
BHP.AX,2007-11-07,44.86,100,4486.0,B
BHP.AX,2007-11-09,42.47,100,4247.0,S
BHP.AX,2007-11-12,41.7,100,4170.0,S
BHP.AX,2007-11-13,41.8,100,4180.0,B
BHP.AX,2007-11-14,42.2,100,4220.0,B
BHP.AX,2007-11-21,41.05,100,4105.0,B
BHP.AX,2007-11-22,40.44,100,4043.9998,S
BHP.AX,2007-11-23,40.27,100,4027.0,B
BHP.AX,2007-11-26,42.11,100,4211.0,B
BHP.AX,2007-11-29,42.0,100,4200.0,S
BHP.AX,2007-11-30,42.98,100,4298.0,B
BHP.AX,2007-12-03,43.2,100,4320.0,B
BHP.AX,2007-12-04,43.1,100,4310.0,S
BHP.AX,2007-12-05,42.7,100,4270.0,S
BHP.AX,2007-12-12,43.2,100,4320.0,S
BHP.AX,2007-12-14,42.05,100,4205.0,S
BHP.AX,2007-12-17,40.37,100,4037.0,S
BHP.AX,2007-12-19,40.05,100,4005.0,B
BHP.AX,2007-12-20,39.5,100,3950.0,B
BHP.AX,2007-12-24,40.52,100,4052.0,B
BHP.AX,2007-12-27,41.1,100,4110.0,B
BHP.AX,2007-12-28,40.51,100,4050.9998,S
BHP.AX,2007-12-31,40.14,100,4014.0,S
BHP.AX,2008-01-04,40.85,100,4084.9998,B
BHP.AX,2008-01-07,40.02,100,4002.0,S
BHP.AX,2008-01-08,39.0,100,3900.0,S
BHP.AX,2008-01-10,39.09,100,3909.0,B
BHP.AX,2008-01-17,36.5,100,3650.0,S
BHP.AX,2008-01-18,34.8,100,3480.0,S
BHP.AX,2008-01-22,31.0,100,3100.0,S
BHP.AX,2008-01-23,33.89,100,3389.0,B
BHP.AX,2008-01-24,34.82,100,3482.0,B
BHP.AX,2008-01-25,36.8,100,3680.0,B
BHP.AX,2008-01-29,35.7,100,3570.0,S
BHP.AX,2008-01-30,36.11,100,3611.0,S
BHP.AX,2008-01-31,37.05,100,3705.0,S
BHP.AX,2008-02-01,38.55,100,3855.0,B
BHP.AX,2008-02-05,39.65,100,3965.0002,S
BHP.AX,2008-02-06,36.66,100,3666.0,S
BHP.AX,2008-02-08,36.14,100,3614.0,S
BHP.AX,2008-02-11,35.85,100,3584.9998,B
BHP.AX,2008-02-12,36.91,100,3691.0,B
BHP.AX,2008-02-13,37.35,100,3734.9998,B
